id,name,state
hr_job_romania_815302,815302 - Operator Confectii Imbracaminte Din Piele Si Inlocuitori,open
hr_job_romania_815303,815303 - Operator La Confectionarea Industriala A Imbracamintei Din Blana,open
hr_job_romania_815304,815304 - Operator La Confectionarea Industriala A Manusilor Din Piele,open
hr_job_romania_815305,815305 - Incadrator Confectii,open
hr_job_romania_815306,815306 - Rihtuitor Confectii,open
hr_job_romania_815307,815307 - Pregatitor-Lansator Confectii,open
hr_job_romania_815308,815308 - Spanuitor Confectii,open
hr_job_romania_815309,815309 - Taietor Confectii,open
hr_job_romania_815401,815401 - Operator Gazator Textile,open
hr_job_romania_815402,815402 - Operator Descleietor Textile,open
hr_job_romania_815403,815403 - Operator Degamator Textile,open
hr_job_romania_815404,815404 - Operator Spalator Textile,open
hr_job_romania_815405,815405 - Operator Albitor Textile,open
hr_job_romania_815406,815406 - Operator Fierbator Textile,open
hr_job_romania_815407,815407 - Operator Mercerizator Textile,open
hr_job_romania_815408,815408 - Operator Pregatitor Chimicale In Industria Textila,open
hr_job_romania_815409,815409 - Operator Vopsitor Textile,open
hr_job_romania_815410,815410 - Operator Imprimeur Textile,open
hr_job_romania_815411,815411 - Confectioner Sabloane Si Cilindri De Imprimat,open
hr_job_romania_815412,815412 - Operator Apretor Textile,open
hr_job_romania_815413,815413 - Operator Calandor-Govrator Textile,open
hr_job_romania_815414,815414 - Operator Impregnator Textile,open
hr_job_romania_815415,815415 - Operator Decator,open
hr_job_romania_815416,815416 - Operator Presator Tesaturi Textile (Storcator Textile),open
hr_job_romania_815417,815417 - Operator Fixator Textile,open
hr_job_romania_815418,815418 - Operator Piuar,open
hr_job_romania_815419,815419 - Operator Scamosetor,open
hr_job_romania_815420,815420 - Operator Tunsator Textile,open
hr_job_romania_815421,815421 - Operator Curatitor Chimic,open
hr_job_romania_815422,815422 - Operator Metrar-Volator-Dublator Textile,open
hr_job_romania_815423,815423 - Operator Taietor Textile,open
hr_job_romania_815424,815424 - Operator Uscator Textile,open
hr_job_romania_815425,815425 - Operator Ingreunator Matase Naturala,open
hr_job_romania_815426,815426 - Naphtolator La Imprimerie,open
hr_job_romania_815427,815427 - Vaporizator La Imprimerie,open
hr_job_romania_815428,815428 - Confectioner Sabloane La Imprimerie,open
hr_job_romania_815429,815429 - Presator Axe La Cilindrul De Imprimat,open
hr_job_romania_815430,815430 - Operator Universal - Spalator Textile Si Curatitor Chimic,open
hr_job_romania_815501,815501 - Operator Cenuseritor,open
hr_job_romania_815502,815502 - Operator Tabacitor Mineral Argasitor,open
hr_job_romania_815503,815503 - Operator Tabacitor Vegetal,open
hr_job_romania_815504,815504 - Operator Finisor Mineral,open
hr_job_romania_815505,815505 - Operator Finisor Vegetal,open
hr_job_romania_815506,815506 - Operator Argasitor,open
hr_job_romania_815507,815507 - Operator Sortator In Industria Pielariei,open
hr_job_romania_815508,815508 - Vopsitor Imbracaminte Din Blana,open
hr_job_romania_815601,815601 - Operator La Prepararea Talpii De Incaltaminte Din Fibre,open
hr_job_romania_815602,815602 - Operator La Confectionarea Industriala A Articolelor Din Cauciuc Si Textile Cauciucate,open
hr_job_romania_815603,815603 - Croitor-Stantator Piese Incaltaminte,open
hr_job_romania_815604,815604 - Pregatitor Piese Incaltaminte,open
hr_job_romania_815605,815605 - Cusator Piese Din Piele Si Inlocuitori,open
hr_job_romania_815606,815606 - Tragator Fete Pe Calapod,open
hr_job_romania_815607,815607 - Talpuitor Industrial,open
hr_job_romania_815608,815608 - Finisor Incaltaminte,open
hr_job_romania_815901,815901 - Operator La Confectionarea Industriala A Palariilor,open
hr_job_romania_815902,815902 - Croitor Confectii Industriale Din Blana,open
hr_job_romania_815903,"815903 - Operator La Confectionarea Industriala A Articolelor De Sport Si Protectie, Din Piele Si Inlocuitori",open
hr_job_romania_815904,815904 - Cusator Confectii Industriale Din Blana,open
hr_job_romania_815905,815905 - Pregatitor Confectii Industriale Din Blana,open
hr_job_romania_815906,815906 - Finisor Confectii Industriale Din Blana,open
hr_job_romania_815907,815907 - Operator Textile Netesute,open
hr_job_romania_816001,"816001 - Operator La Prepararea Conservelor Din Carne, Peste Si In Amestec Legume Si Peste",open
hr_job_romania_816002,816002 - Operator La Valorificarea Subproduselor De Abator,open
hr_job_romania_816003,816003 - Tripier,open
hr_job_romania_816004,"816004 - Preparator Peste, Raci, Broaste In Cherhanale Si Oficii",open
hr_job_romania_816005,816005 - Preparator Faina Din Peste,open
hr_job_romania_816006,816006 - Topitor Grasimi Comestibile Si De Uz Industrial,open
hr_job_romania_816007,816007 - Operator La Fabricarea Mezelurilor,open
hr_job_romania_816008,816008 - Colector Si Sortator Par,open
hr_job_romania_816009,816009 - Preparator Ulei De Copite,open
hr_job_romania_816010,"816010 - Colector Si Preparator Faina, Sange, Carne, Oase",open
hr_job_romania_816011,816011 - Curatitor Piei,open
hr_job_romania_816012,816012 - Valorificator Glande,open
hr_job_romania_816013,"816013 - Preparator Pepsina, Cheag",open
hr_job_romania_816014,816014 - Matar,open
hr_job_romania_816015,816015 - Operator La Prepararea Branzeturilor,open
hr_job_romania_816016,816016 - Operator La Prepararea Produselor Lactate,open
hr_job_romania_816017,816017 - Operator Centru De Racire Lapte,open
hr_job_romania_816018,816018 - Operator La Fabricarea Untului,open
hr_job_romania_816019,816019 - Preparator Conserve Lapte Si Lactoza,open
hr_job_romania_816020,816020 - Morar,open
hr_job_romania_816021,816021 - Operator La Fabricarea Nutreturilor Combinate,open
hr_job_romania_816022,816022 - Preparator Boia De Ardei,open
hr_job_romania_816023,816023 - Preparator Mustar,open
hr_job_romania_816024,"816024 - Preparator Extracte, Arome Si Esente",open
hr_job_romania_816025,816025 - Decorticator Crupe,open
hr_job_romania_816026,816026 - Operator La Prepararea Produselor Zaharoase,open
hr_job_romania_816027,816027 - Operator La Fabricarea Produselor Fainoase,open
hr_job_romania_816028,816028 - Preparator Inghetata,open
hr_job_romania_816029,816029 - Operator La Fabricarea Biscuitilor,open
hr_job_romania_816030,816030 - Preparator Napolitane,open
hr_job_romania_816031,816031 - Operator La Fabricarea Uleiurilor Vegetale,open
hr_job_romania_816032,816032 - Operator La Fabricarea Conservelor Din Legume Sau Fructe,open
hr_job_romania_816033,816033 - Operator La Fabricarea Zaharului,open
hr_job_romania_816034,816034 - Conditioner Miere,open
hr_job_romania_816035,816035 - Preparator De Produse Apicole,open
hr_job_romania_816036,816036 - Preparator Surogate Cafea,open
hr_job_romania_816037,816037 - Operator La Conditionarea Si Prelucrarea Plantelor Medicinale,open
hr_job_romania_816038,816038 - Operator La Fermentarea Tutunului Si Fabricarea Produselor Din Tutun,open
hr_job_romania_816039,816039 - Preparator Halva,open
hr_job_romania_816040,816040 - Operator La Prepararea Bauturilor Alcoolice Si Racoritoare,open
hr_job_romania_816041,816041 - Operator La Fabricarea Berii,open
hr_job_romania_816042,816042 - Operator La Fabricarea Maltului,open
hr_job_romania_816043,816043 - Operator La Fabricarea Spirtului Si Drojdiei De Panificatie,open
hr_job_romania_816044,816044 - Vinificator-Pivnicer,open
hr_job_romania_816045,816045 - Fermentator Otet,open
hr_job_romania_816046,816046 - Operator La Fabricarea Glucozei,open
hr_job_romania_816047,816047 - Preparator Bauturi Racoritoare,open
hr_job_romania_816048,816048 - Preparator Rachiuri Industriale Si Lichioruri,open
hr_job_romania_816049,816049 - Distilator Rachiuri Naturale,open
hr_job_romania_816050,816050 - Operator La Fabricarea Amidonului Si Dextrinei,open
hr_job_romania_816051,816051 - Preparator Coniac,open
hr_job_romania_816052,816052 - Preparator Vermut,open
hr_job_romania_816053,816053 - Preparator Sampanie,open
hr_job_romania_817101,"817101 - Pregatitor Lemn, Stuf, Paie",open
hr_job_romania_817102,817102 - Preparator Pasta,open
hr_job_romania_817103,"817103 - Fierbator-Spalator Celuloza, Hartie",open
hr_job_romania_817104,817104 - Albitor Pasta Hartie,open
hr_job_romania_817105,817105 - Confectioner Tambur Filigranare,open
hr_job_romania_817106,817106 - Masinist La Deshidratare Pasta Hartie,open
hr_job_romania_817107,"817107 - Finisor Hartie, Carton, Mucava",open
hr_job_romania_817108,817108 - Confectioner Produse Igienico-Sanitare,open
hr_job_romania_817201,817201 - Confectioner Rondele Din Pluta,open
hr_job_romania_817202,817202 - Confectioner Bastoane Din Pluta,open
hr_job_romania_817203,817203 - Confectioner Colaci Si Centuri De Salvare,open
hr_job_romania_817204,817204 - Masinist La Masina De Taiat Straifuri Si Dopuri Din Pluta,open
hr_job_romania_817205,817205 - Masinist La Masina De Zdrobit Si Macinat Pluta,open
hr_job_romania_817206,817206 - Confectioner Placi Izolatoare,open
hr_job_romania_817207,817207 - Aburitor Pluta,open
hr_job_romania_817208,817208 - Pregatitor Lemn Aschietor,open
hr_job_romania_817209,817209 - Pregatitor Aschii,open
hr_job_romania_817210,817210 - Incleietor Placi Aglomerate,open
hr_job_romania_817211,817211 - Formator Presator Placi Brute,open
hr_job_romania_817212,817212 - Formator Finisor Placi,open
hr_job_romania_817213,817213 - Tocatorist-Defibratorist,open
hr_job_romania_817214,817214 - Filtrator-Deshidratorist,open
hr_job_romania_817215,817215 - Presator Pfl,open
hr_job_romania_817216,817216 - Tratamentist Pfl,open
hr_job_romania_817217,817217 - Formator Pfl,open
hr_job_romania_817218,817218 - Impregnator La Innobilare Pfl,open
hr_job_romania_817219,817219 - Fasonator-Sortator Filme,open
hr_job_romania_817220,817220 - Presator La Innobilare Pfl,open
hr_job_romania_817221,817221 - Formator La Innobilare Pfl,open
hr_job_romania_817222,817222 - Finisor La Innobilare Pfl,open
hr_job_romania_817223,817223 - Pregatitor Pfl Si Hartie Pentru Filme,open
hr_job_romania_817224,817224 - Gaterist La Taiat Busteni,open
hr_job_romania_817225,817225 - Taietor La Ferastrau Panglica,open
hr_job_romania_817226,817226 - Fasonator Cherestea,open
hr_job_romania_817227,817227 - Desenator-Insemnator Cherestea,open
hr_job_romania_817228,817228 - Decupator Furnire,open
hr_job_romania_817229,817229 - Derulatorist,open
hr_job_romania_817230,817230 - Fasonator-Uscator Furnire,open
hr_job_romania_817231,817231 - Frezor-Imbinator Furnire Tehnice,open
hr_job_romania_817232,817232 - Presator Produse Stratificate,open
hr_job_romania_817233,817233 - Formator Slefuitor Produse Stratificate,open
hr_job_romania_817234,817234 - Preparator Ppf,open
hr_job_romania_817235,817235 - Miezuitor Panele Si Placi Celulare,open
hr_job_romania_817236,817236 - Operator La Recoltarea Si Toaletarea Arborilor Forestieri,open
hr_job_romania_818101,818101 - Topitor Sticla,open
hr_job_romania_818102,818102 - Prelucrator De Topituri La Semiautomate,open
hr_job_romania_818103,818103 - Prelucrator De Topituri La Instalatii De Tras Tevi,open
hr_job_romania_818104,818104 - Prelucrator De Tuburi Si Baghete,open
hr_job_romania_818105,818105 - Cuptorar Recoacere Sticla,open
hr_job_romania_818106,818106 - Confectioner Termosuri,open
hr_job_romania_818107,818107 - Taietor Produse Din Sticla,open
hr_job_romania_818108,818108 - Slefuitor Produse Din Sticla,open
hr_job_romania_818109,818109 - Arzator Produse Din Sticla,open
hr_job_romania_818110,818110 - Sablator Produse Din Sticla,open
hr_job_romania_818111,818111 - Argintar Produse Din Sticla,open
hr_job_romania_818112,818112 - Operator La Instalatii Automate Pentru Prepararea Amestecului,open
hr_job_romania_818113,818113 - Operator La Instalatii Automate Pentru Prelucrarea Topiturii De Sticla,open
hr_job_romania_818114,818114 - Operator La Prelucrarea Tuburilor Din Sticla,open
hr_job_romania_818115,818115 - Operator La Masini De Inscriptionat,open
hr_job_romania_818116,818116 - Prelucrator Fire Si Tesaturi Din Fire De Sticla,open
hr_job_romania_818117,818117 - Operator La Instalatii De Tras Si Laminat Geam,open
hr_job_romania_818118,818118 - Turnator Geam,open
hr_job_romania_818119,818119 - Preparator Vata De Sticla,open
hr_job_romania_818120,818120 - Taietor Geam,open
hr_job_romania_818121,818121 - Slefuitor/Sablator Geam,open
hr_job_romania_818122,818122 - Securizator Geam,open
hr_job_romania_818123,818123 - Pregatitor De Materii Prime Pentru Producerea Sticlei,open
hr_job_romania_818124,818124 - Strungar Produse Ceramice,open
hr_job_romania_818125,818125 - Cuptorar Ceramica Fina Si Decor,open
hr_job_romania_818126,818126 - Arzator Produse Ceramice,open
hr_job_romania_818127,818127 - Operator La Fabricarea Produselor Refractare,open
hr_job_romania_818128,818128 - Operator La Fabricarea Produselor Abrazive,open
hr_job_romania_818129,818129 - Operator La Fabricarea Produselor Din Carbune,open
hr_job_romania_818130,818130 - Operator Abrazive Pe Suporti,open
hr_job_romania_818131,818131 - Finisor Produse Abrazive,open
hr_job_romania_818132,818132 - Granulator/Sortator Abrazive,open
hr_job_romania_818133,818133 - Cuptorar Produse Abrazive,open
hr_job_romania_818134,818134 - Preparator-Presator Abrazive,open
hr_job_romania_818135,818135 - Cuptorar Produse Refractare,open
hr_job_romania_818136,818136 - Formator Produse Refractare,open
hr_job_romania_818137,818137 - Preparator-Presator Produse Din Carbune,open
hr_job_romania_818138,818138 - Cuptorar Produse Din Carbune,open
hr_job_romania_818139,818139 - Finisor Produse Din Carbune,open
hr_job_romania_818140,818140 - Prelucrator Produse Ceramice Prin Extrudare,open
hr_job_romania_818141,818141 - Discuitor De Produse Ceramice La Masini,open
hr_job_romania_818142,818142 - Prelucrator Produse Ceramice Prin Injectare,open
hr_job_romania_818143,818143 - Armator De Izolatori Electrici (Prelucrator Produse Electrotehnice),open
hr_job_romania_818201,818201 - Fochist Locomotiva Cu Abur,open
hr_job_romania_818202,818202 - Fochist La Masini Cu Abur,open
hr_job_romania_818203,818203 - Masinist La Instalatii Pentru Incalzit Tren,open
hr_job_romania_818204,818204 - Fochist Pentru Cazane De Abur Si De Apa Fierbinte,open
hr_job_romania_818205,818205 - Ajutor Fochist,open
hr_job_romania_818206,818206 - Fochist Pentru Cazane Mici De Abur,open
hr_job_romania_818207,818207 - Fochist La Cazane De Apa Calda Si Cazane De Abur De Joasa Presiune,open
hr_job_romania_818208,818208 - Fochist Pentru Cazane Conduse De Calculator,open
hr_job_romania_818301,818301 - Masinist La Masini De Ambalat,open
hr_job_romania_818302,818302 - Operator La Masina De Etichetat,open
hr_job_romania_818901,818901 - Operator La Roboti Industriali,open
hr_job_romania_818902,818902 - Operator La Tratarea Si Epurarea Apelor Uzate,open
hr_job_romania_818903,818903 - Operator Instalatie De Sortare Si Reciclare Deseuri Menajere Si Asimilabile,open
hr_job_romania_818904,818904 - Operator Generatoare Terestre Sonice Si Cu Agent Activ De Insamantare,open
hr_job_romania_818905,818905 - Operator Punct De Lansare,open
hr_job_romania_818906,818906 - Pompagiu,open
hr_job_romania_818907,818907 - Compresorist,open
hr_job_romania_818908,818908 - Operator Montaj Linii Automate,open
hr_job_romania_821101,"821101 - Lacatus Montator Pentru Utilaje Industriale, De Constructii Si Agricole",open
hr_job_romania_821102,821102 - Pregatitor Si Montator Utilaje Tehnologice,open
hr_job_romania_821103,821103 - Montator Subansamble,open
hr_job_romania_821104,821104 - Montator Aparate Aer Conditionat,open
hr_job_romania_821105,821105 - Operator Calitate Flux,open
hr_job_romania_821201,"821201 - Lacatus-Montator Masini Electrice Rotative, Transformatoare Si Aparataj Electric",open
hr_job_romania_821202,821202 - Confectioner Protectie Dielectrica Pentru Acumulatori,open
hr_job_romania_821203,821203 - Morar La Prepararea Materialelor Pentru Acumulatori,open
hr_job_romania_821204,821204 - Confectioner Gratare Si Accesorii Pentru Acumulatori,open
hr_job_romania_821205,821205 - Confectioner Placi Pentru Acumulatori,open
hr_job_romania_821206,821206 - Preparator Lesie Pentru Acumulatori,open
hr_job_romania_821207,821207 - Montator Acumulatori,open
hr_job_romania_821208,821208 - Confectioner Cabluri Si Arbori De Cabluri,open
hr_job_romania_821209,"821209 - Montator-Reglor, Depanator Aparate Electronice, Telecomunicatii, Radio",open
hr_job_romania_821210,821210 - Confectioner Tuburi Cinescop,open
hr_job_romania_821211,"821211 - Montator-Reglor, Depanator De Instalatii De Electronica Si Curenti Purtatori",open
hr_job_romania_821212,"821212 - Montator-Reglor, Depanator De Aparate Radio Si Tv, Redresoare Si Amplificatoare",open
hr_job_romania_821213,821213 - Confectioner Piese Radio Si Semiconductori,open
hr_job_romania_821214,821214 - Confectioner Circuite Integrate,open
hr_job_romania_821215,821215 - Confectioner Scala Radio,open
hr_job_romania_821216,821216 - Confectioner Circuite Imprimate,open
hr_job_romania_821217,"821217 - Montator, Reglor, Testor Tehnica De Calcul",open
hr_job_romania_821218,821218 - Confectioner Lampi Fluorescente,open
hr_job_romania_821219,821219 - Confectioner Lampi Cu Vapori De Mercur,open
hr_job_romania_821220,821220 - Confectioner Lampi Cu Vapori De Sodiu,open
hr_job_romania_821221,821221 - Confectioner Becuri,open
hr_job_romania_821222,821222 - Montator Electromecanic,open
hr_job_romania_821901,821901 - Asamblor Biciclete,open
hr_job_romania_821902,821902 - Asamblor Jucarii,open
hr_job_romania_821903,821903 - Asamblor Articole De Sport,open
hr_job_romania_821904,821904 - Operator La Fabricarea Fermoarelor,open
hr_job_romania_821905,"821905 - Confectioner De Bete, Lansete, Manere Si Dopuri Pentru Unelte De Pescuit",open
hr_job_romania_821906,821906 - Confectioner-Asamblor Articole Din Lemn,open
hr_job_romania_821907,821907 - Confectioner-Asamblor Articole Din Carton,open
hr_job_romania_821908,821908 - Confectioner-Asamblor Articole Din Textile,open
hr_job_romania_821909,821909 - Montor Articole Din Piele,open
hr_job_romania_831101,831101 - Mecanic Locomotiva Si Automotor,open
hr_job_romania_831102,831102 - Mecanic Ajutor Locomotiva Si Automotor,open
hr_job_romania_831103,831103 - Conducator Autodrezina,open
hr_job_romania_831104,831104 - Mecanic Conducator Vagon Motor De Rectificare A Liniei Aeriene,open
hr_job_romania_831105,831105 - Mecanic Locomotiva Si Rama Electrica Metrou,open
hr_job_romania_831106,831106 - Mecanic Ajutor Locomotiva Si Rama Electrica Metrou,open
hr_job_romania_831201,831201 - Franar,open
hr_job_romania_831202,831202 - Manevrant Vagoane,open
hr_job_romania_831203,831203 - Sef Manevra,open
hr_job_romania_831204,831204 - Acar,open
hr_job_romania_831205,831205 - Sef Tren,open
hr_job_romania_831206,831206 - Paznic Bariera,open
hr_job_romania_831207,831207 - Revizor Ace,open
hr_job_romania_832101,832101 - Conducator De Motocicleta,open
hr_job_romania_832102,832102 - Conducator De Motoscuter,open
hr_job_romania_832201,832201 - Sofer De Autoturisme Si Camionete,open
hr_job_romania_832202,832202 - Sofer Autosanitara,open
hr_job_romania_832203,832203 - Sofer Autoambulanta,open
hr_job_romania_832204,832204 - Pilot Incercare Auto,open
hr_job_romania_833101,833101 - Sofer Autobuz,open
hr_job_romania_833102,833102 - Conducator Troleibuz,open
hr_job_romania_833103,833103 - Conducator Tramvai (Vatman),open
hr_job_romania_833201,833201 - Sofer Autocamion/Masina De Mare Tonaj,open
hr_job_romania_833202,833202 - Sofer Transport Valori Bancare,open
hr_job_romania_833203,833203 - Lucrator Operativ Pentru Autocontainere,open
hr_job_romania_833204,833204 - Conducator Autospeciala,open
hr_job_romania_833205,833205 - Camionagiu,open
hr_job_romania_834101,834101 - Tractorist,open
hr_job_romania_834102,834102 - Combiner Agricol,open
hr_job_romania_834103,834103 - Motorist La Motoagregate Si Masini In Silvicultura,open
hr_job_romania_834104,834104 - Mecanic De Exploatare In Cultura Mare,open
hr_job_romania_834105,834105 - Mecanic De Exploatare In Zootehnie,open
hr_job_romania_834106,834106 - Operator La Colectatul Si Manipulatul Lemnului,open
hr_job_romania_834201,834201 - Masinist La Masini Pentru Terasamente (Ifronist),open
hr_job_romania_834202,834202 - Masinist La Instalatiile De Preparat Si Turnat Beton Si Mixturi Asfaltice,open
hr_job_romania_834203,834203 - Masinist La Masini Cale Mecanizare Usoara Si Grea,open
hr_job_romania_834204,834204 - Operator La Utilaje De Forjat Dirijat,open
hr_job_romania_834205,834205 - Operator La Utilaje De Reabilitari Conducte Subterane,open
hr_job_romania_834206,834206 - Operator La Utilaje Pentru Subtraversari,open
hr_job_romania_834301,834301 - Macaragiu,open
hr_job_romania_834302,834302 - Masinist Pod Rulant,open
hr_job_romania_834303,834303 - Funicularist,open
hr_job_romania_834304,834304 - Macaragiu Macarale Plutitoare,open
hr_job_romania_834305,834305 - Sofer Automacaragiu,open
hr_job_romania_834306,834306 - Supraveghetor Statie Senal Navigabil,open
hr_job_romania_834307,"834307 - Funicularist, Funiculare Pasagere",open
hr_job_romania_834308,834308 - Mecanizator (Muncitor Portuar),open
hr_job_romania_834309,834309 - Liftier,open
hr_job_romania_834310,834310 - Docher,open
hr_job_romania_834311,834311 - Sef Echipa Docheri,open
hr_job_romania_834312,834312 - Docher Instalatii De Incarcare/Descarcare La Bordul Navei Si Cheu,open
hr_job_romania_834313,834313 - Docher-Amarator,open
hr_job_romania_834314,834314 - Docher-Mecanizator,open
hr_job_romania_834315,834315 - Macaragiu Portuar,open
hr_job_romania_834401,834401 - Masinist La Masini Mobile Pentru Transporturi Interioare,open
hr_job_romania_834402,834402 - Masinist La Alte Masini Fixe De Transport Pe Orizontala Si Verticala,open
hr_job_romania_834403,834403 - Stivuitorist,open
hr_job_romania_834404,834404 - Tractorist Portuar,open
hr_job_romania_834405,834405 - Conducator Autotrailer,open
hr_job_romania_834406,834406 - Conducator Autoincarcator Portuar,open
hr_job_romania_834407,834407 - Stivuitorist Portuar,open
hr_job_romania_835001,"835001 - Marinar, Pilot Naval, Barjist",open
hr_job_romania_835002,835002 - Observator Far Maritim Si Statie Semnal De Ceata,open
hr_job_romania_835003,835003 - Marinar Legator,open
hr_job_romania_835004,835004 - Conducator Ambarcatiuni Agrement Pe Ape Interioare,open
hr_job_romania_835005,835005 - Pontonier Feribot,open
hr_job_romania_835006,835006 - Servator Far Maritim Si Statie Semnal De Ceata,open
hr_job_romania_835007,835007 - Conducator De Salupa Maritima/Fluviala,open
hr_job_romania_835008,835008 - Timonier Maritim/Fluvial,open
hr_job_romania_835009,835009 - Motopompist,open
hr_job_romania_911101,911101 - Menajera,open
hr_job_romania_911201,911201 - Femeie De Serviciu,open
hr_job_romania_911202,911202 - Ingrijitor Spatii Hoteliere,open
hr_job_romania_911203,911203 - Lucrator Room-Service Hotel,open
hr_job_romania_912101,912101 - Calcatoreasa Lenjerie,open
hr_job_romania_912102,912102 - Curatatoreasa Lenjerie,open
hr_job_romania_912103,912103 - Spalatoreasa Lenjerie,open
hr_job_romania_912104,912104 - Spalator Covoare Innodate,open
hr_job_romania_912201,912201 - Spalator Vehicule,open
hr_job_romania_912301,912301 - Spalator Vitrine Si Geamuri,open
hr_job_romania_921201,921201 - Ingrijitor Animale,open
hr_job_romania_921301,921301 - Muncitor Manipulare Si Pregatire Furaje,open
hr_job_romania_921302,921302 - Muncitor Necalificat In Agricultura,open
hr_job_romania_921303,921303 - Vacar,open
hr_job_romania_921501,921501 - Ingrijitor Pomi,open
hr_job_romania_921502,921502 - Muncitor Necalificat In Silvicultura,open
hr_job_romania_921503,921503 - Taietor Manual Lemn De Foc,open
hr_job_romania_921601,921601 - Muncitor Necalificat In Pescuit Si Vanatoare,open
hr_job_romania_921602,921602 - Muncitor Piscicol,open
hr_job_romania_931101,931101 - Muncitor Necalificat In Mine Si Cariere,open
hr_job_romania_931102,931102 - Impingator Vagoneti,open
hr_job_romania_931201,931201 - Lucrator La Amenajarea Terenurilor Sportive (Amenajator Baza Sportiva),open
hr_job_romania_931202,931202 - Ingrijitor Spatii Verzi,open
hr_job_romania_931203,"931203 - Muncitor Necalificat La Intretinerea De Drumuri, Sosele, Poduri, Baraje",open
hr_job_romania_931204,931204 - Sapator Manual,open
hr_job_romania_931301,"931301 - Muncitor Necalificat La Demolarea Cladirilor, Captuseli Zidarie, Placi Mozaic, Faianta, Gresie, Parchet",open
hr_job_romania_931302,931302 - Muncitor Necalificat La Spargerea Si Taierea Materialelor De Constructii,open
hr_job_romania_932101,932101 - Ambalator Manual,open
hr_job_romania_932901,932901 - Imbuteliator Fluide Sub Presiune,open
hr_job_romania_932902,932902 - Marcator Piese,open
hr_job_romania_932903,932903 - Muncitor Necalificat La Ambalarea Produselor Sub Forma De Praf Si Granule,open
hr_job_romania_932904,932904 - Muncitor Necalificat La Ambalarea Produselor Solide Si Semisolide,open
hr_job_romania_932905,932905 - Muncitor Necalificat In Industria Confectiilor,open
hr_job_romania_932906,"932906 - Muncitor Necalificat La Asamblarea, Montarea Pieselor",open
hr_job_romania_932907,932907 - Lucrator Sortator Deseuri Reciclabile,open
hr_job_romania_932908,932908 - Imbuteliator Gaz Petrol Lichefiat,open
hr_job_romania_932909,932909 - Muncitor In Activitatea De Gospodarire A Spanului,open
hr_job_romania_932910,932910 - Umplutor Sifoane,open
hr_job_romania_932911,932911 - Muncitor Necalificat In Metalurgie,open
hr_job_romania_933101,933101 - Caraus,open
hr_job_romania_933301,933301 - Incarcator-Descarcator,open
hr_job_romania_933302,933302 - Legator De Sarcina,open
hr_job_romania_933303,933303 - Manipulant Marfuri,open
hr_job_romania_933304,933304 - Operator Transport Si Distribuire Butelii De Gpl,open
hr_job_romania_933305,933305 - Muncitor Spalare Si Curatare Cisterne,open
hr_job_romania_933306,933306 - Muncitor In Serviciile De Trafic Aerian,open
hr_job_romania_941201,941201 - Lucrator Bucatarie (Spalator Vase Mari),open
hr_job_romania_951001,951001 - Lustragiu,open
hr_job_romania_951002,951002 - Spalator Geamuri Si Parbrize,open
hr_job_romania_952001,952001 - Vanzator Ambulant De Produse Nealimentare,open
hr_job_romania_952002,952002 - Vanzator De Ziare,open
hr_job_romania_961101,961101 - Lucrator Operativ Pentru Autocompactoare,open
hr_job_romania_961301,961301 - Lucrator Pentru Salubrizare Cai Publice,open
hr_job_romania_961302,961302 - Lucrator Pentru Salubrizare Spatii Verzi,open
hr_job_romania_961303,961303 - Lucrator Pentru Salubrizare,open
hr_job_romania_961304,961304 - Lucrator Utilaje Specializate Pentru Salubrizare,open
hr_job_romania_962101,962101 - Curier,open
hr_job_romania_962102,962102 - Hamal,open
hr_job_romania_962103,962103 - Comisioner,open
hr_job_romania_962104,962104 - Distribuitor Presa,open
hr_job_romania_962201,962201 - Ingrijitor Caini In Adaposturi,open
hr_job_romania_962202,962202 - Gropar,open
hr_job_romania_962203,962203 - Incinerator,open
hr_job_romania_962204,962204 - Prinzator Caini,open
hr_job_romania_962301,962301 - Cantaragiu,open
hr_job_romania_962302,962302 - Casier Incasator,open
hr_job_romania_962303,"962303 - Incasator Si Cititor Contoare De Energie Electrica, Gaze, Apa",open
hr_job_romania_962401,962401 - Vidanjor-Curatitor Canale,open
hr_job_romania_962402,"962402 - Operator Deratizare, Dezinsectie, Dezinfectie",open
hr_job_romania_962901,962901 - Model (Invatamant),open
hr_job_romania_962902,962902 - Gonaci,open
hr_job_romania_962903,962903 - Garderobier,open
hr_job_romania_962904,962904 - Ucenic,open
hr_job_romania_962905,962905 - Aprod,open
hr_job_romania_962906,962906 - Controlor Poarta,open
hr_job_romania_962907,962907 - Paznic,open
hr_job_romania_962908,962908 - Plasator,open
hr_job_romania_962909,962909 - Portar,open
hr_job_romania_962910,962910 - Supraveghetor Muzeu,open
hr_job_romania_962911,962911 - Supraveghetor Noapte (Invatamant),open
hr_job_romania_962912,962912 - Supraveghetor Sali Spectacole,open
hr_job_romania_962913,962913 - Supraveghetor Hotel,open
hr_job_romania_817107,"817107 - Finisor Hartie, Carton, Mucava",open
hr_job_romania_817108,817108 - Confectioner Produse Igienico-Sanitare,open
hr_job_romania_817201,817201 - Confectioner Rondele Din Pluta,open
hr_job_romania_817202,817202 - Confectioner Bastoane Din Pluta,open
hr_job_romania_817203,817203 - Confectioner Colaci Si Centuri De Salvare,open
hr_job_romania_817204,817204 - Masinist La Masina De Taiat Sraifuri Si Dopuri Din Pluta,open
